Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","2.11","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","3.85","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","180","Democratic Republic of the Congo","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","2","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","208","Denmark","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","12373.34","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","208","Denmark","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","29158.18","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","208","Denmark","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","208","Denmark","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","262","Djibouti","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","1.03","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","262","Djibouti","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","262","Djibouti","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","1.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","262","Djibouti","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.53","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","212","Dominica","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.06","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","212","Dominica","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","212","Dominica","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0.05","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","212","Dominica","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","214","Dominican Republic","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","2680.61","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","214","Dominican Republic","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","214","Dominican Republic","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","2680.61","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","214","Dominican Republic","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","1393.92","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","818","Egypt","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","11150.76","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","818","Egypt","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","129.18","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","818","Egypt","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","110.8","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","818","Egypt","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","2.28","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","818","Egypt","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","10908.5","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","818","Egypt","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","5672.42","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","222","El Salvador","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","1194.39","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","222","El Salvador","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","17.87","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","222","El Salvador","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","4.89","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","222","El Salvador","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","1171.63","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","222","El Salvador","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","609.25","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","233","Estonia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","1230.57","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","233","Estonia","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","1520.54","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","748","Eswatini","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","393.63","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","748","Eswatini","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","4.8","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","748","Eswatini","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","367.09","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","748","Eswatini","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","190.89","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","231","Ethiopia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.27","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","231","Ethiopia","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","0.98","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","231","Ethiopia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","231","Ethiopia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","242","Fiji","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","81.34","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","242","Fiji","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","54.23","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","242","Fiji","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","27.11","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","242","Fiji","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","14.1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","246","Finland","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","2080.94","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","246","Finland","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","34570.59","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","250","France","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","54706.24","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","250","France","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","59949.92","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","250","France","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","250","France","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","258","French Polynesia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","14.01","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","258","French Polynesia","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","13.68","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","258","French Polynesia","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","0.33","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","258","French Polynesia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","258","French Polynesia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","266","Gabon","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.44","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","266","Gabon","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0.44","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","270","Gambia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.13","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","270","Gambia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0.13","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","270","Gambia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.07","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","268","Georgia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","299.57","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","268","Georgia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","299.57","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","268","Georgia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","155.78","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","276","Germany","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","112985","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","276","Germany","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","57482.7","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","276","Germany","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","55502.3","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","276","Germany","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","28861.2","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","288","Ghana","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","636.73","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","288","Ghana","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","4.81","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","288","Ghana","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","414.93","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","288","Ghana","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","216.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","288","Ghana","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","112.84","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","300","Greece","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","3138.35","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","300","Greece","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","7674.13","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","308","Grenada","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0.44","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","308","Grenada","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0.44","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","308","Grenada","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.23","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","320","Guatemala","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","14038.28","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","320","Guatemala","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","9014.84","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","320","Guatemala","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","7.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","320","Guatemala","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","5016.04","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","320","Guatemala","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","2608.34","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","324","Guinea","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","324","Guinea","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","324","Guinea","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","624","Guinea-Bissau","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","19.38","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","624","Guinea-Bissau","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","11.09","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","624","Guinea-Bissau","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","8.29","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","624","Guinea-Bissau","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","4.31","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","332","Haiti","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","3","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","332","Haiti","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","3","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","332","Haiti","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","1.56","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","131.49","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","0.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","131.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","340","Honduras","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","68.37","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","1535.91","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","27625.72","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","348","Hungary","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","24.43","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","0","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","352","Iceland","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","24.43","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","44","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","37.08","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","356","India","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","6.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","356","India","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","3.6","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","8951.65","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","5.48","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","2.63","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","8941.41","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","360","Indonesia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","4649.53","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","2.69","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","364","Iran (Islamic Republic of)","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","232.08","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","35.37","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","10.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","24.89","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","368","Iraq","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","12.94","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","1059.21","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","1505.94","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","372","Ireland","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","376","Israel","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","22.72","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","376","Israel","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","0","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","376","Israel","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","22.72","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","376","Israel","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","11.81","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","380","Italy","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","42916.34","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","380","Italy","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","10778.94","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","380","Italy","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","32137.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","380","Italy","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","16711.45","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","388","Jamaica","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","69.54","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","388","Jamaica","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","68.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","388","Jamaica","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","0.5","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","388","Jamaica","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","1.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","388","Jamaica","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0.53","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","9160.58","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","1525.71","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","1030.71","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","6604.16","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","392","Japan","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","3434.16","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","337.45","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","48.61","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","288.83","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","400","Jordan","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","150.19","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","2306.69","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","1821.79","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","191.6","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","293.31","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","398","Kazakhstan","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","152.52","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","16.61","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","2.77","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","2.59","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5164","Tourist consumption","22290","Dairy products n.e.c.","2022","2022","t","0.01","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","11.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","404","Kenya","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","5.84","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","160.49","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","160.49","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","414","Kuwait","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","83.45","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","227.68","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","0.32","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","227.36","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","417","Kyrgyzstan","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","118.23","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","75.68","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5520","Feed","22290","Dairy products n.e.c.","2022","2022","t","20.79","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","54.89","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","418","Lao People's Democratic Republic","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","28.54","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5610","Import quantity","22290","Dairy products n.e.c.","2022","2022","t","1310.07","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5910","Export quantity","22290","Dairy products n.e.c.","2022","2022","t","1896.39","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","5141","Food supply quantity (tonnes)","22290","Dairy products n.e.c.","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","428","Latvia","261","Calories/Year","22290","Dairy products n.e.c.","2022","2022","Kcal","0","X","Figure from international organizations","Unofficial figure"
