Country,Group,Prevalance..primary.,X95..CI.min,X95..CI.max,Prevalance..primary...secondary.,X95..CI.min.1,X95..CI.max.1,Code,Month,X2024,X2023,X2022,X2021,X2020,X2019,X2018,X2017,X2016,X2015,X2014,X2013,X2012,X2011,X2010,X2009,X2008,X2007,X2006,X2005,X2004,X2003,X2002,X2001,X2000,X1999,X1998,X1997,X1996,X1995,X1994,X1993,X1992,X1991,X1990,X1989,X1988,X1987,X1986,X1985,X1984,X1983,X1982,X1981,X1980,X1979,X1978,X1977,X1976,X1975,X1974,X1973,X1972,X1971,X1970,X1969,X1968,X1967,X1966,X1965,X1964,X1963,X1962,X1961,X1960,X1959,X1958,X1956,X1954,X1952,X1957,X1955,X1953,X1951,X1950
Jordan,Middle East,0.56,0.48,0.64,0.43,0.29,0.57,JOR,10,21.45495,22.999296,22.606947,22.33456,24.225933,23.146473,22.464666,20.96721,22.464619,23.198584,20.87624,19.35223,22.850523,20.600798,23.821972,22.93802,20.73124,22.611929,20.853699,20.363966,22.726362,21.910686,22.841776,21.118118,19.338547,21.608286,21.77556,21.295744,19.957058,20.739605,23.010063,22.051025,21.841051,21.302874,21.59714,20.26209,19.913597,19.101862,21.288914,19.065567,20.941055,19.059622,20.220701,21.996315,21.155272,21.556934,22.118767,18.643238,21.640295,19.722322,22.254503,21.869452,22.299397,19.685467,19.604513,21.096054,20.6088,19.771275,20.397627,18.624538,19.638624,22.209953,21.754461,20.289448,21.276669,18.94291,19.59429,19.492147,20.916548,21.848091,22.041988,21.700365,20.797472,19.602095,19.890142
Jordan,Middle East,0.56,0.48,0.64,0.43,0.29,0.57,JOR,11,0,17.99781,15.967749,16.649853,15.753247,16.034994,14.940189,15.50356,15.331178,15.277058,14.33228,16.48571,16.634638,11.599859,17.85078,14.417294,15.190571,15.131697,12.877814,13.576703,14.765041,15.227132,14.887807,14.305977,14.026751,15.008836,17.592297,14.723841,14.971563,12.940296,13.514693,14.36016,13.930294,15.478454,16.788256,14.90365,12.623795,14.757084,11.732065,15.725612,13.83032,15.758731,10.9292755,12.601504,15.759209,16.954912,11.648742,14.086857,14.749565,14.021877,15.033292,11.859552,14.231535,13.869581,14.733193,13.96681,14.974358,12.917062,16.543888,13.743947,14.234941,14.896185,15.972823,12.39668,15.061186,13.395594,13.737756,14.858494,14.548147,13.847572,14.673864,14.545151,11.95822,14.116126,15.208631
Jordan,Middle East,0.56,0.48,0.64,0.43,0.29,0.57,JOR,12,0,13.25772,11.507843,11.334223,11.912802,10.641894,11.13277,12.461628,8.8122635,8.50172,12.141839,8.814281,10.909826,9.202338,11.379908,11.933021,10.316003,9.453714,6.9877,12.150885,8.089655,9.689324,9.840943,10.631667,10.157447,10.611309,11.657323,10.335316,11.652386,8.98238,7.197067,12.055427,7.5323567,7.6421337,12.361976,9.490903,9.626448,10.615269,8.063561,9.7666025,7.885271,10.175571,7.4030805,11.135608,10.392972,8.411556,10.4215355,8.634694,11.167964,8.34798,7.9325676,9.496126,6.558174,7.8954234,7.366042,10.931424,10.703964,9.643341,10.554394,10.2026205,9.091993,8.746698,10.350005,9.0927105,11.926195,9.272661,10.666815,8.534668,9.16021,11.149431,9.151611,9.524166,6.595509,7.287168,11.016132
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,1,16.082039,12.676622,12.598486,14.152797,13.801651,14.033968,14.098722,13.05217,12.622659,13.326715,12.574243,13.400372,12.325003,12.901178,15.235957,11.003123,9.81986,10.389813,12.766274,11.76567,13.96995,13.128659,11.9279175,11.885218,12.008522,13.67045,11.034498,13.349696,12.7654915,13.386665,14.818601,10.643698,9.156327,11.960112,10.659087,9.740373,11.137141,12.263334,12.229871,13.666927,12.503565,9.648927,11.845211,12.817417,11.647931,13.43524,12.571889,9.728755,10.666631,10.830332,10.162651,10.125851,9.434877,12.37907,12.032592,12.975095,10.873118,11.600101,14.278027,11.382541,6.1461067,14.412884,11.976897,11.776472,13.3786125,11.671953,12.275876,11.668404,11.7599745,11.758653,9.374439,11.199694,12.925861,12.257364,8.240175
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,2,15.799585,14.495543,16.666452,16.997934,15.943821,15.461501,17.62728,12.8364525,16.792645,16.370512,14.43191,16.94031,13.84389,14.482003,17.473133,16.65303,14.001584,15.472699,15.39708,14.03504,15.2093315,15.813562,14.998277,14.917674,13.782695,15.744442,14.427094,12.514532,15.640724,14.724998,15.036356,13.320001,12.316058,12.670226,13.506083,11.546795,14.720934,16.801218,14.13816,13.173478,15.405404,12.504338,11.267441,14.256321,13.224509,17.205963,15.659468,16.527275,12.231124,13.58523,12.446701,16.327242,10.933143,13.901715,15.703247,13.887153,12.507067,11.2287,15.020762,14.386573,14.101738,17.130888,15.503656,14.041347,16.765453,10.159722,12.857253,15.966291,14.220492,15.145269,13.220384,15.151318,14.38932,14.425584,10.618617
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,3,19.621273,20.594336,19.536608,21.304016,20.534187,18.530394,23.478718,20.198027,21.383173,20.33418,20.858952,21.131227,17.60803,18.941969,22.849426,19.348906,23.242723,19.137897,21.05431,19.637486,21.773737,18.761654,21.068449,21.540741,19.01022,18.708105,17.97395,16.34901,18.798733,18.917253,19.461031,18.626907,15.621492,18.474287,18.891842,18.936562,19.091896,17.821835,18.14145,17.817762,19.961733,16.258001,16.60454,19.756765,19.33436,19.203428,19.253374,20.627977,15.232701,18.264627,17.997902,18.727736,17.633013,19.666283,19.88338,22.403866,18.96688,16.775541,18.467493,19.869308,20.483006,17.685432,20.72388,17.741194,18.361544,18.195177,21.080385,18.606598,18.42062,18.269535,19.382143,19.16876,15.535413,18.643478,17.541838
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,4,27.000158,25.744675,27.386406,28.175976,26.380465,24.23112,25.36247,27.24106,26.429459,26.41563,27.450737,25.91003,25.964329,25.777447,26.738695,24.456276,27.4717,25.267141,26.0651,26.185127,24.296526,26.862226,25.337053,27.38622,28.59699,26.894976,25.91039,23.865204,24.501972,24.998762,26.524136,24.30991,24.256653,27.156769,25.282574,25.954943,25.5107,25.378569,25.15131,25.8285,26.1458,23.161617,26.020325,25.190075,25.79424,26.616615,25.461752,24.391352,23.612408,24.345528,23.745905,24.814138,23.299994,22.831636,26.41104,22.39536,22.90983,22.06105,24.280308,22.949936,24.06943,25.038818,24.389793,23.955557,25.616743,27.059208,26.73739,24.529715,24.280895,24.206326,22.64874,24.496935,24.537601,25.042112,24.238663
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,5,32.021145,31.707476,31.66792,34.72299,32.68124,32.89457,32.14831,33.863014,33.07858,33.333565,32.869335,30.544182,33.34625,32.61923,32.226948,32.591923,32.29857,33.247276,33.56097,31.85625,31.83779,32.765553,32.534138,32.81573,32.990097,33.45067,32.34985,31.943768,33.206253,31.770983,31.802332,30.581762,29.830893,30.332523,32.467625,31.924383,32.443047,33.69386,31.572466,32.363235,30.116549,32.19185,32.526623,30.772139,30.791372,30.625158,31.340155,31.815636,29.666306,30.728727,30.310694,31.101383,27.9776,32.1,31.06673,30.31726,30.380865,29.664944,31.636139,31.337831,30.900873,27.573895,31.80583,31.938526,32.077824,30.784908,31.841568,29.957235,30.458307,30.328228,29.147015,29.797031,29.963469,31.059233,29.733423
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,6,38.66162,37.065414,37.90443,37.743275,37.20787,38.431763,37.618706,37.383915,37.161682,36.905308,36.53465,36.015457,37.12194,36.745693,37.28287,36.761036,36.241436,36.6837,37.789814,36.33665,36.34449,36.79186,36.03328,36.259407,35.958874,37.16583,37.67088,36.642464,35.873085,36.01198,35.581635,35.55917,34.82382,35.574627,35.694122,35.265697,35.805836,36.260223,34.90609,35.78026,35.38855,36.30738,36.237694,35.318966,35.836662,35.867588,34.173187,35.44105,34.97501,34.9924,34.80798,33.55028,34.716175,33.13023,34.44238,35.000694,33.983578,32.639523,35.71443,35.60056,36.094147,34.931225,35.860313,36.041218,35.75928,35.0928,34.422504,35.56624,33.917004,33.213882,35.464478,34.432304,33.90163,34.449726,33.521835
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,7,39.33851,39.227043,38.697685,39.87753,39.723476,38.562916,38.960346,39.889374,38.998825,39.058277,38.27609,38.011364,39.00491,38.179592,38.496494,37.400547,37.9277,37.591213,38.278614,38.710766,38.164776,37.549065,38.698586,37.71885,39.265503,37.974182,38.3992,37.433994,38.621593,37.08512,36.5292,37.98335,35.854908,36.913864,38.09628,38.401188,38.221687,38.714977,38.519283,37.053356,37.97562,38.354275,37.313644,37.648964,37.80919,36.646507,36.40969,36.501717,35.236866,36.59178,35.816723,35.367928,35.154915,36.00873,35.77766,35.127003,36.580177,35.69445,35.96958,36.293602,36.82785,36.9931,38.32365,37.47351,37.39314,36.247253,35.982254,37.102592,35.849483,35.027645,36.177162,35.18557,35.24245,36.76398,35.121746
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,8,38.953453,38.796432,38.70838,38.553043,37.421406,38.21373,37.920723,39.00989,39.11295,39.288193,37.92844,36.805367,38.08334,37.69981,38.223404,37.373634,37.90088,38.369057,38.814827,37.703194,37.22083,37.781208,37.49008,38.351017,38.901688,38.53935,39.472855,35.84439,38.080387,37.34193,36.281284,37.407326,36.14902,36.26998,36.555504,37.349712,37.46529,37.362732,37.962296,37.474228,34.771683,36.682972,36.524902,37.351917,35.55821,35.53127,34.623882,36.758312,35.2332,35.69702,35.3598,36.495277,35.66697,35.227634,35.16072,34.8956,34.714504,35.11575,37.073624,36.690815,35.837116,36.920483,37.440666,37.601196,36.738888,35.960224,36.192806,37.250088,35.479736,35.79247,35.960983,34.964836,35.126102,35.84605,34.495296
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,9,34.974197,35.841927,34.459534,34.557938,35.626945,35.56576,36.10032,35.363476,34.24867,35.284874,34.68499,33.468132,33.917507,34.16284,35.040924,33.406048,34.439632,34.53902,33.52245,33.408546,33.499687,33.734394,34.290565,34.204567,33.014507,34.603058,34.996754,33.48281,33.947247,32.638683,33.33705,33.591686,33.05635,32.819637,33.760902,32.593933,34.13681,34.258167,34.013786,33.537697,33.161915,32.942596,34.475525,33.67836,32.16211,34.003387,32.783325,33.816525,32.530357,33.679317,32.715073,33.313488,32.53886,32.148705,31.316414,32.300293,32.38683,32.356976,33.56237,33.073887,32.014706,32.825886,32.76608,31.11472,33.834198,31.45616,31.284035,33.094513,31.892569,32.95999,32.769974,31.948812,31.536764,33.822197,31.898462
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,10,26.695274,29.426867,29.54472,29.332829,27.681988,29.949783,29.049318,28.800684,28.090155,30.004267,28.491491,25.718319,29.237186,27.28715,29.649374,28.523733,27.649597,28.831312,29.845747,27.72094,29.277958,28.822184,28.994816,28.178148,27.055107,29.017508,27.654257,27.736132,26.715591,26.663082,28.14245,28.310568,26.237808,27.058622,28.27482,27.295801,28.59955,27.237843,29.40217,26.601423,26.135681,25.634216,27.128906,27.278448,27.428322,28.117502,27.220997,24.924295,27.612701,24.94494,26.512415,27.693533,27.91736,25.557652,25.737251,27.949837,27.44217,27.28295,26.787228,26.737976,24.356379,27.60907,27.623234,26.057083,25.35961,26.777048,26.747238,26.214293,26.37092,26.848623,27.821472,25.354279,26.662405,27.088154,27.265997
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,11,0,20.6922,22.354706,21.512331,21.603275,20.574652,19.487684,20.749496,19.37745,19.408934,18.886751,19.950777,20.768637,17.462984,20.743671,20.321857,19.458216,20.57326,18.992668,19.237146,20.325544,19.526484,19.665293,19.280281,17.826067,19.873549,22.126974,19.174107,19.41481,19.19392,20.737923,19.365679,19.092333,20.881557,21.262056,19.761705,19.27595,20.046602,17.620237,20.512127,19.662115,21.546833,15.556311,19.369938,20.624147,21.694008,16.106115,17.65907,19.723928,19.260588,20.445503,17.317577,18.766752,19.12683,21.144634,17.14077,21.272093,18.669146,20.839647,18.468086,19.132795,17.412329,19.705544,17.017794,20.34106,18.505913,18.010574,18.63086,19.77462,18.075493,19.421793,20.451305,19.171675,19.4603,20.107283
Kuwait,Middle East,0.56,0.5,0.62,0.5,0.43,0.57,KWT,12,0,17.253466,16.306423,15.419533,14.730231,15.621466,15.920385,15.209789,14.033447,12.772383,15.788074,13.294335,15.157798,12.479017,15.604295,15.495203,13.507928,14.075017,10.514006,16.15324,11.320481,14.114563,14.159099,16.301857,13.880672,13.726277,16.926754,13.506715,16.474802,12.38507,11.296314,15.513857,12.585389,14.368448,15.88809,12.759634,13.964802,14.983892,11.532392,13.693584,11.607791,14.515798,11.012562,15.634993,13.15248,12.946089,15.8321085,14.496474,15.62208,11.320965,12.176305,12.544503,9.457361,11.508767,11.781681,14.657332,15.517085,11.659719,14.23613,13.252219,10.88634,11.58288,15.248653,12.474338,13.957691,12.801073,13.437792,12.483448,13.625343,14.157664,12.118278,13.902193,9.9407015,12.30868,13.677032
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,1,9.020683,8.663258,5.7632413,8.846261,6.5546336,6.4037914,7.6034646,5.339209,5.705702,5.5507383,8.43123,6.2349553,5.8255258,7.748164,9.418088,7.462717,3.9944506,5.9121017,6.186701,6.7892346,6.3220825,8.7055435,4.439008,7.358059,4.822199,7.510065,6.0315833,7.4359355,6.2022586,7.225185,8.4411745,4.6755056,3.0202484,5.960785,4.7572365,3.165512,6.3112564,7.2386475,6.55878,7.901407,6.3753796,2.650584,6.7557964,5.516007,4.513267,6.5854487,6.5968475,4.6067686,6.1487703,5.499248,3.5567193,4.8339863,4.7236342,8.525645,6.984244,5.7460623,4.494469,4.559839,7.7654495,5.89259,2.628497,8.185816,7.3610415,6.388841,7.7064633,7.1440215,7.1184845,6.4483356,5.0741334,6.116216,4.2235403,7.6205425,6.271253,6.6822276,3.0626783
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,2,8.721044,5.8239884,7.980576,8.818424,7.672719,7.8351693,10.51869,6.2965055,10.286713,7.056359,8.479328,9.401212,5.860306,8.257985,9.282427,7.8638477,5.8968067,7.63433,7.753506,6.019224,6.9996843,5.6069894,9.269615,7.669067,6.2415624,8.304447,7.424123,4.372173,7.958224,7.710647,7.3080792,4.0594087,2.5878472,6.367216,5.520163,5.4794474,6.4192977,8.662472,7.747195,4.731321,7.4658346,4.291988,3.8487084,6.3112836,6.0625887,8.690126,8.260471,9.598613,4.2738013,5.4161706,6.239396,8.250944,4.6555653,6.3472357,7.940868,7.6541834,5.796083,4.549535,8.382926,7.080239,6.3114777,8.825477,6.2333026,5.393877,8.687877,1.5868737,7.3977733,7.935518,6.235935,7.1462793,6.661341,9.394051,7.037201,6.976801,3.779997
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,3,11.610617,11.160604,6.5821824,10.141199,11.110507,9.33407,13.4545145,10.312487,11.536195,10.832912,11.705884,11.620711,7.4800014,9.819272,12.677744,8.82731,13.057832,9.458668,10.0464,10.27223,11.4705925,7.438196,11.323297,13.533859,8.361081,10.239798,8.06945,7.15147,8.835437,9.5502825,9.40033,8.116944,6.4200425,10.7786455,9.081931,9.390823,8.136206,5.904188,10.144004,8.340415,9.504303,7.3816867,7.0878506,10.134961,8.448885,10.262529,9.470463,8.825073,8.5060835,9.504046,10.245159,8.064508,8.832362,8.985175,10.409804,10.722333,7.8490505,6.5286894,9.518693,10.367106,10.741952,8.150542,11.531273,7.608918,9.7699375,7.1102004,10.652699,7.4098,9.913279,7.9905686,9.66558,9.690112,5.3654838,10.746432,8.592787
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,4,16.74835,13.658074,16.253822,14.90188,13.586896,12.174585,15.396172,14.38276,16.407564,12.795766,15.28526,13.791023,14.622892,12.912292,14.812612,13.194025,15.759134,12.085754,13.587937,13.711786,13.499177,13.519139,12.998877,15.118793,14.669311,13.623803,14.316772,10.863207,11.954754,12.155108,15.132466,13.355896,12.1430235,14.308365,12.82342,16.525648,13.20821,11.562131,14.803825,13.040236,11.579115,11.586779,13.808915,12.379488,12.305715,13.947806,12.84353,12.046437,12.135658,14.440268,12.524058,11.532012,13.910359,10.870461,14.634385,10.9998255,13.920717,11.409941,13.761393,11.87593,11.8245125,13.316979,12.215035,12.914462,13.3056555,13.354537,14.209295,12.514781,10.812335,12.458432,12.290736,13.17026,11.800169,13.501354,14.611062
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,5,18.149303,17.95819,18.31154,20.3402,18.668106,20.026964,20.237328,18.525862,18.016804,18.419056,18.046404,19.171532,17.676336,16.557856,18.887674,17.150925,17.020464,18.784527,17.676243,16.79466,17.062727,20.053703,16.9076,17.858847,17.465914,19.576544,17.639544,18.440626,19.176888,17.969048,18.148119,15.414973,15.934566,16.42171,16.953604,18.527435,18.231195,17.240473,14.613428,17.920027,17.780964,16.288662,15.744249,15.255303,17.162382,16.746891,18.435902,17.137514,16.39547,15.845754,16.514963,16.973118,15.521761,17.294563,16.51311,17.652498,18.023975,15.496739,16.835058,16.366028,15.343181,15.488073,17.998331,18.028791,19.480791,17.101273,17.063982,15.559703,16.538624,16.05083,15.770498,17.354582,15.931042,17.361282,16.143974
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,6,25.649519,21.544228,22.001245,21.361414,21.218328,22.935596,21.950325,22.33518,23.404152,20.246637,21.456573,21.779222,22.904634,20.801485,22.064274,22.53554,22.572212,21.840591,21.961664,20.394152,20.948248,21.59203,21.475382,22.579762,22.409767,21.536276,21.449547,21.409508,21.498228,21.96396,20.866648,21.077488,19.963125,21.034235,20.802593,20.48895,20.978502,20.364393,20.296005,20.899633,20.25789,19.879526,20.152838,20.658598,21.222467,21.18374,20.341545,20.307457,19.781929,19.821674,20.811367,19.522099,19.605944,19.827425,20.42982,21.78519,20.496244,19.215134,21.415457,22.345531,20.336798,21.05671,22.177526,21.466791,20.865278,20.27624,20.702877,20.98635,20.726135,19.838541,20.64853,22.605194,19.92736,20.29038,19.822062
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,7,25.820662,25.619247,24.314669,25.246096,25.094982,24.23366,24.486841,26.195465,24.688295,23.930277,23.574299,23.375263,25.028534,24.549925,24.415306,23.818817,23.909286,24.215576,22.740768,23.593887,23.98991,23.770319,24.753595,24.67054,26.36237,23.917675,24.391731,23.59286,24.54233,22.63367,22.407204,23.06661,21.691793,22.279638,22.916475,23.389858,24.205187,23.818306,23.112535,22.149193,22.33579,22.418018,21.67212,23.18711,23.532677,22.528524,24.489492,22.853306,21.440683,22.41996,22.949507,22.749798,21.091583,21.45557,21.721037,21.58282,23.591204,22.078901,22.946026,23.039274,22.30019,22.950447,23.340712,23.023804,23.257227,21.409727,22.812473,23.778444,23.69094,22.063446,23.548676,22.888336,23.395517,22.998941,22.229975
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,8,25.303373,26.10133,25.07963,25.660091,24.731178,24.675264,24.514917,24.914986,25.004951,25.254814,24.496927,24.16782,24.34454,23.801933,26.627174,23.71711,24.667913,23.70785,24.085903,23.608477,23.02303,24.412188,23.889202,24.488575,24.200756,24.595148,25.688395,21.89849,23.967903,23.5537,23.336603,23.681309,23.187775,22.705463,22.904049,22.931976,23.450134,23.70428,23.429268,24.73811,21.190796,22.155313,22.54752,23.01039,22.932354,22.629387,21.399323,23.778555,21.54509,21.979092,22.146065,22.596863,22.006762,22.079697,22.223915,22.747711,22.025826,22.17492,23.525032,23.695843,22.343988,24.085651,24.450048,23.566792,23.34443,22.077053,24.43821,24.805948,24.303076,23.782839,24.799158,22.110895,22.950314,23.652466,22.264725
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,9,22.591042,23.44358,23.058882,22.057796,25.639606,22.626873,23.237862,23.341726,21.952435,24.172098,21.40203,21.429499,22.473986,21.70317,23.145432,20.833355,22.018862,21.941893,21.966698,21.144522,21.751442,21.237915,22.168262,22.164057,21.591946,22.143913,22.43506,20.685612,21.6228,21.757666,22.965057,21.647324,20.573845,21.19291,20.953663,21.275953,21.798918,21.770512,22.610712,21.019552,21.258438,20.74291,20.995295,22.006945,20.045898,21.814484,20.165983,20.746258,19.930317,20.686203,20.371155,21.423162,21.194242,21.229998,20.603518,21.817972,20.078169,19.78219,20.290958,21.49206,20.08479,21.859587,22.351645,19.10259,21.20561,19.331078,20.844059,21.213223,20.725275,23.796501,21.792955,21.17279,20.356037,21.851757,21.081127
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,10,18.51807,19.8713,19.120764,18.778555,21.156137,19.472599,18.746418,17.986427,19.46465,19.237072,17.195318,16.566628,19.074762,17.15197,19.840824,19.644222,17.203047,18.84563,17.147408,16.447353,19.094133,18.800491,19.111647,18.237062,16.679768,18.421078,18.943727,17.650303,16.331331,17.200687,19.540777,19.372118,18.589678,17.870008,18.518087,16.123493,15.9901905,16.076574,17.208925,15.3309145,17.011337,15.771019,16.863064,18.52663,17.570017,17.48657,18.201418,15.355361,17.742878,16.6153,19.015703,18.338165,17.655796,15.972811,15.814966,16.886871,16.44466,16.613672,17.590414,15.2435665,18.152927,18.688509,18.18192,16.975882,19.097628,15.694892,17.022602,16.914936,17.760704,18.5738,19.128534,19.216923,17.458511,16.09424,16.47866
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,11,0,15.39719,13.568306,14.960745,13.279237,14.739705,13.141168,13.157295,13.466488,13.296474,11.923031,14.516796,13.922392,9.597209,15.941977,12.034236,13.188177,12.991989,10.889252,11.270062,12.105888,12.822759,13.89013,12.087986,12.674784,13.043292,15.217372,12.825536,13.209543,10.281581,11.234597,11.118136,11.422161,12.764756,14.204693,12.1414385,9.654833,11.478252,9.318763,13.288475,11.028756,12.79689,9.262971,9.8664465,12.73013,13.509921,9.481268,12.186141,13.1787405,11.805633,12.547831,9.559656,11.273482,11.5377,12.713656,11.951708,12.555958,10.693426,15.86441,11.678576,12.67629,13.183919,15.458023,11.539357,13.664449,11.832719,13.019274,12.6441145,12.473172,12.126886,12.685768,12.426034,9.282606,12.258308,13.228002
Lebanon,Middle East,0.78,0.69,0.87,0.78,0.69,0.87,LBN,12,0,11.849003,10.114278,9.582508,10.317786,9.066702,9.525866,10.713983,6.646293,7.999627,10.499767,6.9384503,9.380194,7.915056,10.426773,10.075587,9.154462,8.029168,6.638506,9.693451,6.953965,8.201169,7.699448,8.5947,8.64392,10.006078,9.774779,8.88971,9.952963,7.134442,5.592946,9.845435,4.8259935,5.6809354,9.41671,7.7295957,6.9564357,8.25761,6.428877,7.852167,5.5398927,7.998486,5.8272114,9.041413,7.896192,6.8446584,8.909478,6.466364,8.806388,6.5961356,6.725433,7.297092,5.654164,5.0866976,5.5113482,8.738252,8.755233,8.051651,8.674292,8.705688,8.656055,7.7127466,9.474253,8.820266,11.1453,9.464389,9.679174,6.2790236,8.266589,9.993153,8.280709,8.697153,4.7028313,5.938171,10.446749
Oman,Middle East,0.96,0.95,0.97,0.96,0.95,0.97,OMN,1,22.258434,20.64096,20.154362,19.673315,19.766624,20.866512,19.356052,20.86417,20.628689,19.30092,18.857117,19.81837,19.478474,20.299858,20.128738,18.409544,19.965992,18.906708,19.45546,19.607294,20.324947,19.711311,20.046747,18.50163,20.413147,20.79589,20.267607,19.146805,20.970678,20.019901,20.205824,19.194548,18.307707,21.33611,20.055315,17.8632,18.838474,19.515406,18.857914,21.282454,18.848753,18.947134,19.63784,21.301414,19.984446,19.439926,18.93555,17.956696,18.16631,19.151155,18.517235,16.51202,18.583864,18.319849,19.025581,19.852076,17.782223,18.256527,19.465008,18.522554,17.030764,18.573074,18.439568,20.10698,19.039751,17.740644,19.252953,17.9957,18.94419,17.230253,18.517273,19.513401,19.162374,18.299055,17.46304
Oman,Middle East,0.96,0.95,0.97,0.96,0.95,0.97,OMN,2,23.27776,22.855019,21.60105,22.359722,21.703001,21.956709,22.217714,21.255388,21.329374,22.217234,20.457785,21.461973,20.841028,21.706373,22.522226,22.31893,19.511856,23.569372,22.789251,22.107168,21.578857,22.907133,20.607813,20.616236,21.460558,23.428057,22.735613,22.108587,22.114222,22.055714,20.853659,21.806746,20.450197,21.359266,22.573904,20.979902,22.323534,21.571777,20.99334,20.958183,19.953503,19.33264,20.970724,21.431107,22.043028,21.148335,19.78982,19.819967,21.00193,20.500986,19.484089,21.172375,17.742462,19.862534,21.37865,19.439072,17.860779,20.972115,21.019073,21.074608,20.412626,21.63253,21.773142,21.310509,21.599617,20.361391,20.841732,20.740591,20.87671,20.086956,18.959146,18.942675,21.247326,21.031294,17.464838
Oman,Middle East,0.96,0.95,0.97,0.96,0.95,0.97,OMN,3,25.87581,26.218176,26.190525,27.476618,24.10719,24.254093,25.660583,26.3342,26.736607,25.572931,24.883831,24.772322,24.362572,24.999756,26.821758,25.421345,24.855562,24.951445,24.874239,25.69514,25.740692,25.545942,26.049908,25.31949,24.05701,24.546467,25.735662,24.162037,25.54715,23.098095,25.279427,24.340935,22.92114,25.180117,24.68412,23.569134,25.25047,25.207949,24.941938,25.839762,25.793404,22.724335,24.547337,25.159735,25.072157,24.248426,23.433882,25.590721,24.368853,22.530191,25.721502,24.92854,23.724306,23.941885,23.69729,26.324104,23.50882,24.020058,22.283636,24.366386,24.640373,24.465033,24.858627,24.874554,23.714035,23.835285,24.341816,26.248842,24.264282,24.670338,23.625093,24.709932,24.794455,23.240616,23.356201
Oman,Middle East,0.96,0.95,0.97,0.96,0.95,0.97,OMN,4,29.327795,28.91153,31.031784,29.811388,30.060104,28.937635,30.399078,30.357977,28.993391,30.229553,30.036766,29.056067,29.79625,28.85911,31.194561,28.8879,29.596277,30.471783,29.153114,29.292055,30.596521,29.317934,28.880817,29.163887,30.185343,29.673973,29.962894,26.817183,29.422726,27.950949,29.51972,28.641073,25.62251,29.499775,30.033754,27.769138,30.024723,28.878,29.706596,28.665882,30.194391,25.85797,28.484388,29.292091,30.209179,28.472353,29.955437,28.448072,27.489754,28.399872,27.8045,29.853191,26.040678,29.136848,28.537245,29.485527,27.595734,25.953133,27.445034,25.920828,28.77676,28.639473,28.937708,27.35733,28.096039,29.312246,29.176434,27.698593,28.296057,28.603878,26.981077,27.045412,27.790422,27.596573,26.397564
Oman,Middle East,0.96,0.95,0.97,0.96,0.95,0.97,OMN,5,32.971394,32.690372,32.797287,32.807934,32.833244,32.65322,32.35671,32.95774,33.351345,33.55433,32.57373,32.346222,32.87023,33.15144,33.57226,33.844692,32.75966,33.079697,33.10916,31.99307,32.530678,32.663235,32.673935,33.315334,33.372963,32.817738,33.673027,32.25495,32.22451,32.308453,32.74118,32.385025,32.146427,31.994478,33.00781,32.196987,32.906246,32.362114,33.08866,32.707928,31.958462,32.349213,31.893574,31.92559,32.824352,32.19746,31.881401,32.32486,31.650629,32.314785,31.663263,33.03663,31.071384,31.837383,32.07668,31.790432,31.316397,31.332548,30.927881,31.037294,32.39301,28.990252,31.81925,31.736898,31.718607,31.263023,32.068745,30.774065,31.753954,32.302063,31.073118,31.517256,32.499954,31.310316,31.894411
